Time		    CASE	den	een	dex	eex	dut_led	exp_led
[22305000]		PASS:	0	0	0	0	0110	0110
[22315000]		PASS:	0	0	0	0	0110	0110
[22325000]		PASS:	0	0	0	0	0110	0110
[22335000]		PASS:	0	0	0	0	0110	0110
[22345000]		PASS:	0	0	0	0	0110	0110
[22355000]		PASS:	0	0	0	0	0110	0110
[22365000]		PASS:	0	0	0	0	0110	0110
[22375000]		PASS:	0	0	0	0	0110	0110
[22385000]		PASS:	0	0	0	0	0110	0110
[22395000]		PASS:	0	0	0	0	0110	0110
[22405000]		PASS:	0	0	0	0	0110	0110
[22415000]		PASS:	0	0	0	0	0110	0110
[22425000]		PASS:	0	0	0	0	0110	0110
[22435000]		PASS:	0	0	0	0	0110	0110
[22445000]		PASS:	0	0	0	0	0110	0110
[22455000]		PASS:	0	0	0	0	0110	0110
[22465000]		PASS:	0	0	0	0	0110	0110
[22475000]		PASS:	0	0	0	0	0110	0110
[22485000]		PASS:	0	0	0	0	0110	0110
[22495000]		PASS:	0	0	0	0	0110	0110
[22505000]		PASS:	0	0	0	0	0110	0110
[22515000]		PASS:	0	0	0	0	0110	0110
[22525000]		PASS:	0	0	0	0	0110	0110
[22535000]		PASS:	0	0	0	0	0110	0110
[22545000]		PASS:	0	0	0	0	0110	0110
[22555000]		PASS:	0	0	0	0	0110	0110
[22565000]		PASS:	0	0	0	0	0110	0110
[22575000]		PASS:	0	0	0	0	0110	0110
[22585000]		PASS:	0	0	0	0	0110	0110
[22595000]		PASS:	0	0	0	0	0110	0110
[22605000]		PASS:	0	0	0	0	0110	0110
[22615000]		PASS:	0	0	0	0	0110	0110
[22625000]		PASS:	0	0	0	0	0110	0110
[22635000]		PASS:	0	0	0	0	0110	0110
[22645000]		PASS:	0	0	0	0	0110	0110
[22655000]		PASS:	0	0	0	0	0110	0110
[22665000]		PASS:	1	1	0	0	0110	0110
[22675000]		PASS:	0	0	0	0	0111	0111
[22685000]		PASS:	0	0	0	0	0111	0111
[22695000]		PASS:	0	0	0	0	0111	0111
[22705000]		PASS:	0	0	0	0	0111	0111
[22715000]		PASS:	0	0	0	0	0111	0111
[22725000]		PASS:	0	0	0	0	0111	0111
[22735000]		PASS:	0	0	0	0	0111	0111
[22745000]		PASS:	0	0	0	0	0111	0111
[22755000]		PASS:	0	0	0	0	0111	0111
[22765000]		PASS:	0	0	0	0	0111	0111
[22775000]		PASS:	0	0	0	0	0111	0111
[22785000]		PASS:	0	0	0	0	0111	0111
[22795000]		PASS:	0	0	0	0	0111	0111
[22805000]		PASS:	0	0	0	0	0111	0111
[22815000]		PASS:	0	0	0	0	0111	0111
[22825000]		PASS:	0	0	0	0	0111	0111
[22835000]		PASS:	0	0	0	0	0111	0111
[22845000]		PASS:	0	0	0	0	0111	0111
[22855000]		PASS:	0	0	0	0	0111	0111
[22865000]		PASS:	0	0	0	0	0111	0111
[22875000]		PASS:	0	0	0	0	0111	0111
[22885000]		PASS:	0	0	0	0	0111	0111
[22895000]		PASS:	0	0	0	0	0111	0111
[22905000]		PASS:	0	0	0	0	0111	0111
[22915000]		PASS:	0	0	0	0	0111	0111
[22925000]		PASS:	0	0	0	0	0111	0111
[22935000]		PASS:	0	0	0	0	0111	0111
[22945000]		PASS:	0	0	0	0	0111	0111
[22955000]		PASS:	0	0	0	0	0111	0111
[22965000]		PASS:	0	0	0	0	0111	0111
[22975000]		PASS:	1	1	0	0	0111	0111
[22985000]		PASS:	0	0	0	0	1000	1000
[22995000]		PASS:	0	0	0	0	1000	1000
[23005000]		PASS:	0	0	0	0	1000	1000
[23015000]		PASS:	0	0	0	0	1000	1000
[23025000]		PASS:	0	0	0	0	1000	1000
[23035000]		PASS:	0	0	0	0	1000	1000
[23045000]		PASS:	0	0	0	0	1000	1000
[23055000]		PASS:	0	0	0	0	1000	1000
[23065000]		PASS:	0	0	0	0	1000	1000
[23075000]		PASS:	0	0	0	0	1000	1000
[23085000]		PASS:	0	0	0	0	1000	1000
[23095000]		PASS:	0	0	0	0	1000	1000
[23105000]		PASS:	0	0	0	0	1000	1000
[23115000]		PASS:	0	0	0	0	1000	1000
[23125000]		PASS:	0	0	0	0	1000	1000
[23135000]		PASS:	0	0	0	0	1000	1000
[23145000]		PASS:	0	0	0	0	1000	1000
[23155000]		PASS:	0	0	0	0	1000	1000
[23165000]		PASS:	0	0	0	0	1000	1000
[23175000]		PASS:	0	0	0	0	1000	1000
[23185000]		PASS:	0	0	0	0	1000	1000
[23195000]		PASS:	0	0	0	0	1000	1000
[23205000]		PASS:	0	0	0	0	1000	1000
[23215000]		PASS:	0	0	0	0	1000	1000
[23225000]		PASS:	0	0	0	0	1000	1000
[23235000]		PASS:	0	0	0	0	1000	1000
[23245000]		PASS:	0	0	0	0	1000	1000
[23255000]		PASS:	0	0	0	0	1000	1000
[23265000]		PASS:	0	0	0	0	1000	1000
[23275000]		PASS:	0	0	0	0	1000	1000
[23285000]		PASS:	0	0	0	0	1000	1000
[23295000]		PASS:	0	0	0	0	1000	1000
[23305000]		PASS:	0	0	0	0	1000	1000
[23315000]		PASS:	1	1	0	0	1000	1000
[23325000]		PASS:	0	0	0	0	1001	1001
[23335000]		PASS:	0	0	0	0	1001	1001
[23345000]		PASS:	0	0	0	0	1001	1001
[23355000]		PASS:	0	0	0	0	1001	1001
[23365000]		PASS:	0	0	0	0	1001	1001
[23375000]		PASS:	0	0	0	0	1001	1001
[23385000]		PASS:	0	0	0	0	1001	1001
[23395000]		PASS:	0	0	0	0	1001	1001
[23405000]		PASS:	0	0	0	0	1001	1001
[23415000]		PASS:	0	0	0	0	1001	1001
[23425000]		PASS:	0	0	0	0	1001	1001
[23435000]		PASS:	0	0	0	0	1001	1001
[23445000]		PASS:	0	0	0	0	1001	1001
[23455000]		PASS:	0	0	0	0	1001	1001
[23465000]		PASS:	0	0	0	0	1001	1001
[23475000]		PASS:	0	0	0	0	1001	1001
[23485000]		PASS:	0	0	0	0	1001	1001
[23495000]		PASS:	0	0	0	0	1001	1001
[23505000]		PASS:	0	0	1	1	1001	1001
[23515000]		PASS:	0	0	0	0	1000	1000
[23525000]		PASS:	0	0	0	0	1000	1000
[23535000]		PASS:	0	0	0	0	1000	1000
[23545000]		PASS:	0	0	0	0	1000	1000
[23555000]		PASS:	0	0	0	0	1000	1000
[23565000]		PASS:	0	0	0	0	1000	1000
[23575000]		PASS:	0	0	0	0	1000	1000
[23585000]		PASS:	0	0	0	0	1000	1000
[23595000]		PASS:	0	0	0	0	1000	1000
[23605000]		PASS:	0	0	0	0	1000	1000
[23615000]		PASS:	0	0	0	0	1000	1000
[23625000]		PASS:	0	0	0	0	1000	1000
[23635000]		PASS:	0	0	0	0	1000	1000
[23645000]		PASS:	0	0	0	0	1000	1000
[23655000]		PASS:	0	0	0	0	1000	1000
[23665000]		PASS:	0	0	0	0	1000	1000
[23675000]		PASS:	0	0	0	0	1000	1000
[23685000]		PASS:	0	0	0	0	1000	1000
[23695000]		PASS:	0	0	0	0	1000	1000
[23705000]		PASS:	0	0	0	0	1000	1000
[23715000]		PASS:	0	0	0	0	1000	1000
[23725000]		PASS:	0	0	0	0	1000	1000
[23735000]		PASS:	0	0	0	0	1000	1000
[23745000]		PASS:	0	0	0	0	1000	1000
[23755000]		PASS:	0	0	0	0	1000	1000
[23765000]		PASS:	0	0	0	0	1000	1000
[23775000]		PASS:	0	0	0	0	1000	1000
[23785000]		PASS:	0	0	0	0	1000	1000
[23795000]		PASS:	0	0	0	0	1000	1000
[23805000]		PASS:	0	0	0	0	1000	1000
[23815000]		PASS:	1	1	0	0	1000	1000
[23825000]		PASS:	0	0	0	0	1001	1001
[23835000]		PASS:	0	0	0	0	1001	1001
[23845000]		PASS:	0	0	0	0	1001	1001
[23855000]		PASS:	0	0	0	0	1001	1001
[23865000]		PASS:	0	0	0	0	1001	1001
[23875000]		PASS:	0	0	0	0	1001	1001
[23885000]		PASS:	0	0	0	0	1001	1001
[23895000]		PASS:	0	0	0	0	1001	1001
[23905000]		PASS:	0	0	0	0	1001	1001
[23915000]		PASS:	0	0	0	0	1001	1001
[23925000]		PASS:	0	0	0	0	1001	1001
[23935000]		PASS:	0	0	0	0	1001	1001
[23945000]		PASS:	0	0	0	0	1001	1001
[23955000]		PASS:	0	0	0	0	1001	1001
[23965000]		PASS:	0	0	0	0	1001	1001
[23975000]		PASS:	0	0	0	0	1001	1001
[23985000]		PASS:	0	0	0	0	1001	1001
[23995000]		PASS:	0	0	0	0	1001	1001
[24005000]		PASS:	0	0	0	0	1001	1001
[24015000]		PASS:	0	0	0	0	1001	1001
[24025000]		PASS:	0	0	0	0	1001	1001
[24035000]		PASS:	0	0	0	0	1001	1001
[24045000]		PASS:	0	0	0	0	1001	1001
[24055000]		PASS:	0	0	0	0	1001	1001
[24065000]		PASS:	0	0	0	0	1001	1001
[24075000]		PASS:	0	0	0	0	1001	1001
[24085000]		PASS:	0	0	0	0	1001	1001
[24095000]		PASS:	0	0	0	0	1001	1001
[24105000]		PASS:	0	0	0	0	1001	1001
[24115000]		PASS:	0	0	0	0	1001	1001
[24125000]		PASS:	0	0	0	0	1001	1001
[24135000]		PASS:	1	1	0	0	1001	1001
[24145000]		PASS:	0	0	0	0	1010	1010
[24155000]		PASS:	0	0	0	0	1010	1010
[24165000]		PASS:	0	0	0	0	1010	1010
[24175000]		PASS:	0	0	0	0	1010	1010
[24185000]		PASS:	0	0	0	0	1010	1010
[24195000]		PASS:	0	0	0	0	1010	1010
[24205000]		PASS:	0	0	0	0	1010	1010
[24215000]		PASS:	0	0	0	0	1010	1010
[24225000]		PASS:	0	0	0	0	1010	1010
[24235000]		PASS:	0	0	0	0	1010	1010
[24245000]		PASS:	0	0	0	0	1010	1010
[24255000]		PASS:	0	0	0	0	1010	1010
[24265000]		PASS:	0	0	0	0	1010	1010
[24275000]		PASS:	0	0	0	0	1010	1010
[24285000]		PASS:	0	0	0	0	1010	1010
[24295000]		PASS:	0	0	0	0	1010	1010
[24305000]		PASS:	0	0	0	0	1010	1010
[24315000]		PASS:	1	1	0	0	1010	1010
[24325000]		PASS:	0	0	0	0	1011	1011
[24335000]		PASS:	0	0	0	0	1011	1011
[24345000]		PASS:	0	0	0	0	1011	1011
[24355000]		PASS:	0	0	0	0	1011	1011
[24365000]		PASS:	0	0	0	0	1011	1011
[24375000]		PASS:	0	0	0	0	1011	1011
[24385000]		PASS:	0	0	0	0	1011	1011
[24395000]		PASS:	0	0	0	0	1011	1011
[24405000]		PASS:	0	0	0	0	1011	1011
[24415000]		PASS:	0	0	0	0	1011	1011
[24425000]		PASS:	0	0	0	0	1011	1011
[24435000]		PASS:	0	0	0	0	1011	1011
[24445000]		PASS:	0	0	0	0	1011	1011
[24455000]		PASS:	0	0	0	0	1011	1011
[24465000]		PASS:	0	0	0	0	1011	1011
[24475000]		PASS:	0	0	0	0	1011	1011
[24485000]		PASS:	0	0	0	0	1011	1011
[24495000]		PASS:	0	0	0	0	1011	1011
[24505000]		PASS:	0	0	0	0	1011	1011
[24515000]		PASS:	0	0	0	0	1011	1011
[24525000]		PASS:	1	1	0	0	1011	1011
[24535000]		PASS:	0	0	0	0	1100	1100
[24545000]		PASS:	0	0	0	0	1100	1100
[24555000]		PASS:	0	0	0	0	1100	1100
[24565000]		PASS:	0	0	0	0	1100	1100
[24575000]		PASS:	0	0	0	0	1100	1100
[24585000]		PASS:	0	0	0	0	1100	1100
[24595000]		PASS:	0	0	0	0	1100	1100
[24605000]		PASS:	0	0	0	0	1100	1100
[24615000]		PASS:	0	0	0	0	1100	1100
[24625000]		PASS:	0	0	0	0	1100	1100
[24635000]		PASS:	0	0	0	0	1100	1100
[24645000]		PASS:	0	0	0	0	1100	1100
[24655000]		PASS:	0	0	0	0	1100	1100
[24665000]		PASS:	0	0	0	0	1100	1100
[24675000]		PASS:	0	0	0	0	1100	1100
[24685000]		PASS:	0	0	0	0	1100	1100
[24695000]		PASS:	0	0	0	0	1100	1100
[24705000]		PASS:	0	0	0	0	1100	1100
[24715000]		PASS:	0	0	0	0	1100	1100
[24725000]		PASS:	0	0	0	0	1100	1100
[24735000]		PASS:	0	0	0	0	1100	1100
[24745000]		PASS:	0	0	0	0	1100	1100
[24755000]		PASS:	0	0	0	0	1100	1100
[24765000]		PASS:	0	0	0	0	1100	1100
[24775000]		PASS:	0	0	0	0	1100	1100
[24785000]		PASS:	0	0	0	0	1100	1100
[24795000]		PASS:	0	0	0	0	1100	1100
[24805000]		PASS:	0	0	0	0	1100	1100
[24815000]		PASS:	0	0	0	0	1100	1100
[24825000]		PASS:	0	0	0	0	1100	1100
[24835000]		PASS:	0	0	0	0	1100	1100
[24845000]		PASS:	0	0	0	0	1100	1100
[24855000]		PASS:	0	0	0	0	1100	1100
[24865000]		PASS:	0	0	0	0	1100	1100
[24875000]		PASS:	0	0	0	0	1100	1100
[24885000]		PASS:	0	0	0	0	1100	1100
[24895000]		PASS:	0	0	0	0	1100	1100
[24905000]		PASS:	0	0	0	0	1100	1100
[24915000]		PASS:	0	0	0	0	1100	1100
[24925000]		PASS:	0	0	0	0	1100	1100
[24935000]		PASS:	0	0	0	0	1100	1100
[24945000]		PASS:	0	0	0	0	1100	1100
[24955000]		PASS:	0	0	0	0	1100	1100
[24965000]		PASS:	0	0	0	0	1100	1100
[24975000]		PASS:	0	0	0	0	1100	1100
[24985000]		PASS:	0	0	0	0	1100	1100
[24995000]		PASS:	0	0	0	0	1100	1100
[25005000]		PASS:	0	0	0	0	1100	1100
[25015000]		PASS:	0	0	0	0	1100	1100
[25025000]		PASS:	0	0	0	0	1100	1100
[25035000]		PASS:	0	0	0	0	1100	1100
[25045000]		PASS:	0	0	0	0	1100	1100
[25055000]		PASS:	0	0	0	0	1100	1100
[25065000]		PASS:	0	0	1	1	1100	1100
[25075000]		PASS:	0	0	0	0	1011	1011
[25085000]		PASS:	0	0	0	0	1011	1011
[25095000]		PASS:	0	0	0	0	1011	1011
[25105000]		PASS:	0	0	0	0	1011	1011
[25115000]		PASS:	0	0	0	0	1011	1011
[25125000]		PASS:	0	0	0	0	1011	1011
[25135000]		PASS:	0	0	0	0	1011	1011
[25145000]		PASS:	0	0	0	0	1011	1011
[25155000]		PASS:	0	0	0	0	1011	1011
[25165000]		PASS:	0	0	0	0	1011	1011
[25175000]		PASS:	0	0	0	0	1011	1011
[25185000]		PASS:	0	0	0	0	1011	1011
[25195000]		PASS:	0	0	0	0	1011	1011
[25205000]		PASS:	0	0	0	0	1011	1011
[25215000]		PASS:	0	0	0	0	1011	1011
[25225000]		PASS:	0	0	0	0	1011	1011
[25235000]		PASS:	0	0	0	0	1011	1011
[25245000]		PASS:	0	0	0	0	1011	1011
[25255000]		PASS:	0	0	0	0	1011	1011
[25265000]		PASS:	0	0	0	0	1011	1011
[25275000]		PASS:	0	0	0	0	1011	1011
[25285000]		PASS:	0	0	0	0	1011	1011
[25295000]		PASS:	0	0	0	0	1011	1011
[25305000]		PASS:	0	0	0	0	1011	1011
[25315000]		PASS:	0	0	0	0	1011	1011
[25325000]		PASS:	0	0	0	0	1011	1011
[25335000]		PASS:	0	0	0	0	1011	1011
[25345000]		PASS:	0	0	0	0	1011	1011
[25355000]		PASS:	0	0	0	0	1011	1011
[25365000]		PASS:	0	0	0	0	1011	1011
[25375000]		PASS:	0	0	0	0	1011	1011
[25385000]		PASS:	0	0	0	0	1011	1011
[25395000]		PASS:	0	0	0	0	1011	1011
[25405000]		PASS:	0	0	0	0	1011	1011
[25415000]		PASS:	0	0	0	0	1011	1011
[25425000]		PASS:	0	0	0	0	1011	1011
[25435000]		PASS:	0	0	0	0	1011	1011
[25445000]		PASS:	1	1	0	0	1011	1011
[25455000]		PASS:	0	0	0	0	1100	1100
[25465000]		PASS:	0	0	0	0	1100	1100
[25475000]		PASS:	0	0	0	0	1100	1100
[25485000]		PASS:	0	0	0	0	1100	1100
[25495000]		PASS:	0	0	0	0	1100	1100
[25505000]		PASS:	0	0	0	0	1100	1100
[25515000]		PASS:	0	0	0	0	1100	1100
[25525000]		PASS:	0	0	0	0	1100	1100
[25535000]		PASS:	0	0	0	0	1100	1100
[25545000]		PASS:	0	0	0	0	1100	1100
[25555000]		PASS:	0	0	0	0	1100	1100
[25565000]		PASS:	0	0	0	0	1100	1100
[25575000]		PASS:	0	0	0	0	1100	1100
[25585000]		PASS:	0	0	0	0	1100	1100
[25595000]		PASS:	0	0	0	0	1100	1100
[25605000]		PASS:	0	0	0	0	1100	1100
[25615000]		PASS:	0	0	0	0	1100	1100
[25625000]		PASS:	0	0	0	0	1100	1100
[25635000]		PASS:	0	0	0	0	1100	1100
[25645000]		PASS:	0	0	0	0	1100	1100
[25655000]		PASS:	0	0	0	0	1100	1100
[25665000]		PASS:	0	0	0	0	1100	1100
[25675000]		PASS:	0	0	0	0	1100	1100
[25685000]		PASS:	0	0	0	0	1100	1100
[25695000]		PASS:	0	0	0	0	1100	1100
[25705000]		PASS:	0	0	0	0	1100	1100
[25715000]		PASS:	0	0	0	0	1100	1100
[25725000]		PASS:	0	0	0	0	1100	1100
[25735000]		PASS:	0	0	0	0	1100	1100
[25745000]		PASS:	0	0	0	0	1100	1100
[25755000]		PASS:	1	1	0	0	1100	1100
[25765000]		PASS:	0	0	0	0	1101	1101
[25775000]		PASS:	0	0	0	0	1101	1101
[25785000]		PASS:	0	0	0	0	1101	1101
[25795000]		PASS:	0	0	0	0	1101	1101
[25805000]		PASS:	0	0	0	0	1101	1101
[25815000]		PASS:	0	0	0	0	1101	1101
[25825000]		PASS:	0	0	0	0	1101	1101
[25835000]		PASS:	0	0	0	0	1101	1101
[25845000]		PASS:	0	0	0	0	1101	1101
[25855000]		PASS:	0	0	0	0	1101	1101
[25865000]		PASS:	0	0	0	0	1101	1101
[25875000]		PASS:	0	0	0	0	1101	1101
[25885000]		PASS:	0	0	0	0	1101	1101
[25895000]		PASS:	0	0	0	0	1101	1101
[25905000]		PASS:	0	0	0	0	1101	1101
[25915000]		PASS:	0	0	0	0	1101	1101
[25925000]		PASS:	0	0	0	0	1101	1101
[25935000]		PASS:	0	0	0	0	1101	1101
[25945000]		PASS:	0	0	0	0	1101	1101
[25955000]		PASS:	0	0	0	0	1101	1101
[25965000]		PASS:	0	0	0	0	1101	1101
[25975000]		PASS:	0	0	0	0	1101	1101
[25985000]		PASS:	0	0	0	0	1101	1101
[25995000]		PASS:	0	0	0	0	1101	1101
[26005000]		PASS:	0	0	0	0	1101	1101
[26015000]		PASS:	1	1	0	0	1101	1101
[26025000]		PASS:	0	0	0	0	1110	1110
[26035000]		PASS:	0	0	0	0	1110	1110
[26045000]		PASS:	0	0	0	0	1110	1110
[26055000]		PASS:	0	0	0	0	1110	1110
[26065000]		PASS:	0	0	0	0	1110	1110
[26075000]		PASS:	0	0	0	0	1110	1110
[26085000]		PASS:	0	0	0	0	1110	1110
[26095000]		PASS:	0	0	0	0	1110	1110
[26105000]		PASS:	0	0	0	0	1110	1110
[26115000]		PASS:	0	0	0	0	1110	1110
[26125000]		PASS:	0	0	0	0	1110	1110
[26135000]		PASS:	0	0	0	0	1110	1110
[26145000]		PASS:	0	0	0	0	1110	1110
[26155000]		PASS:	0	0	0	0	1110	1110
[26165000]		PASS:	0	0	0	0	1110	1110
[26175000]		PASS:	0	0	0	0	1110	1110
[26185000]		PASS:	0	0	0	0	1110	1110
[26195000]		PASS:	0	0	0	0	1110	1110
[26205000]		PASS:	0	0	0	0	1110	1110
[26215000]		PASS:	0	0	0	0	1110	1110
[26225000]		PASS:	0	0	0	0	1110	1110
[26235000]		PASS:	1	1	0	0	1110	1110
[26245000]		PASS:	0	0	0	0	1111	1111
[26255000]		PASS:	0	0	0	0	1111	1111
[26265000]		PASS:	0	0	0	0	1111	1111
[26275000]		PASS:	0	0	0	0	1111	1111
[26285000]		PASS:	0	0	0	0	1111	1111
[26295000]		PASS:	0	0	0	0	1111	1111
[26305000]		PASS:	0	0	0	0	1111	1111
[26315000]		PASS:	0	0	0	0	1111	1111
[26325000]		PASS:	0	0	0	0	1111	1111
[26335000]		PASS:	0	0	0	0	1111	1111
[26345000]		PASS:	0	0	0	0	1111	1111
[26355000]		PASS:	0	0	0	0	1111	1111
[26365000]		PASS:	0	0	0	0	1111	1111
[26375000]		PASS:	0	0	0	0	1111	1111
[26385000]		PASS:	0	0	0	0	1111	1111
[26395000]		PASS:	0	0	0	0	1111	1111
[26405000]		PASS:	0	0	0	0	1111	1111
[26415000]		PASS:	0	0	0	0	1111	1111
[26425000]		PASS:	0	0	0	0	1111	1111
[26435000]		PASS:	0	0	0	0	1111	1111
[26445000]		PASS:	0	0	0	0	1111	1111
[26455000]		PASS:	0	0	0	0	1111	1111
[26465000]		PASS:	0	0	0	0	1111	1111
[26475000]		PASS:	0	0	0	0	1111	1111
[26485000]		PASS:	0	0	0	0	1111	1111
[26495000]		PASS:	0	0	0	0	1111	1111
[26505000]		PASS:	0	0	0	0	1111	1111
[26515000]		PASS:	0	0	0	0	1111	1111
[26525000]		PASS:	0	0	0	0	1111	1111
[26535000]		PASS:	0	0	0	0	1111	1111
[26545000]		PASS:	1	1	0	0	1111	1111
[26555000]		PASS:	0	0	0	0	1111	1111
[26565000]		PASS:	0	0	0	0	1111	1111
[26575000]		PASS:	0	0	0	0	1111	1111
[26585000]		PASS:	0	0	0	0	1111	1111
[26595000]		PASS:	0	0	0	0	1111	1111
[26605000]		PASS:	0	0	0	0	1111	1111
[26615000]		PASS:	0	0	0	0	1111	1111
[26625000]		PASS:	0	0	0	0	1111	1111
[26635000]		PASS:	0	0	0	0	1111	1111
[26645000]		PASS:	0	0	0	0	1111	1111
[26655000]		PASS:	0	0	0	0	1111	1111
[26665000]		PASS:	0	0	0	0	1111	1111
[26675000]		PASS:	0	0	0	0	1111	1111
[26685000]		PASS:	0	0	0	0	1111	1111
[26695000]		PASS:	0	0	0	0	1111	1111
[26705000]		PASS:	0	0	0	0	1111	1111
[26715000]		PASS:	0	0	0	0	1111	1111
[26725000]		PASS:	0	0	0	0	1111	1111
[26735000]		PASS:	0	0	0	0	1111	1111
[26745000]		PASS:	0	0	0	0	1111	1111
[26755000]		PASS:	0	0	0	0	1111	1111
[26765000]		PASS:	0	0	0	0	1111	1111
[26775000]		PASS:	0	0	0	0	1111	1111
[26785000]		PASS:	0	0	0	0	1111	1111
[26795000]		PASS:	0	0	0	0	1111	1111
[26805000]		PASS:	1	1	0	0	1111	1111
[26815000]		PASS:	0	0	0	0	1111	1111
[26825000]		PASS:	0	0	0	0	1111	1111
[26835000]		PASS:	0	0	0	0	1111	1111
[26845000]		PASS:	0	0	0	0	1111	1111
[26855000]		PASS:	0	0	0	0	1111	1111
[26865000]		PASS:	0	0	0	0	1111	1111
[26875000]		PASS:	0	0	0	0	1111	1111
[26885000]		PASS:	0	0	0	0	1111	1111
[26895000]		PASS:	0	0	0	0	1111	1111
[26905000]		PASS:	0	0	0	0	1111	1111
[26915000]		PASS:	0	0	0	0	1111	1111
[26925000]		PASS:	0	0	0	0	1111	1111
[26935000]		PASS:	0	0	0	0	1111	1111
[26945000]		PASS:	0	0	0	0	1111	1111
[26955000]		PASS:	0	0	0	0	1111	1111
[26965000]		PASS:	0	0	0	0	1111	1111
[26975000]		PASS:	0	0	0	0	1111	1111
[26985000]		PASS:	0	0	0	0	1111	1111
[26995000]		PASS:	0	0	0	0	1111	1111
[27005000]		PASS:	0	0	0	0	1111	1111
[27015000]		PASS:	0	0	0	0	1111	1111
[27025000]		PASS:	0	0	0	0	1111	1111
[27035000]		PASS:	0	0	0	0	1111	1111
[27045000]		PASS:	0	0	0	0	1111	1111
[27055000]		PASS:	0	0	0	0	1111	1111
[27065000]		PASS:	0	0	0	0	1111	1111
[27075000]		PASS:	0	0	0	0	1111	1111
[27085000]		PASS:	0	0	0	0	1111	1111
[27095000]		PASS:	0	0	0	0	1111	1111
[27105000]		PASS:	0	0	0	0	1111	1111
[27115000]		PASS:	0	0	0	0	1111	1111
[27125000]		PASS:	0	0	0	0	1111	1111
[27135000]		PASS:	0	0	0	0	1111	1111
[27145000]		PASS:	0	0	0	0	1111	1111
[27155000]		PASS:	0	0	0	0	1111	1111
[27165000]		PASS:	0	0	0	0	1111	1111
[27175000]		PASS:	0	0	0	0	1111	1111
[27185000]		PASS:	0	0	0	0	1111	1111
[27195000]		PASS:	0	0	0	0	1111	1111
[27205000]		PASS:	0	0	0	0	1111	1111
[27215000]		PASS:	0	0	0	0	1111	1111
[27225000]		PASS:	0	0	0	0	1111	1111
[27235000]		PASS:	0	0	0	0	1111	1111
[27245000]		PASS:	0	0	0	0	1111	1111
[27255000]		PASS:	0	0	0	0	1111	1111
[27265000]		PASS:	1	1	0	0	1111	1111
[27275000]		PASS:	0	0	0	0	1111	1111
[27285000]		PASS:	0	0	0	0	1111	1111
[27295000]		PASS:	0	0	0	0	1111	1111
[27305000]		PASS:	0	0	0	0	1111	1111
[27315000]		PASS:	0	0	0	0	1111	1111
[27325000]		PASS:	0	0	0	0	1111	1111
[27335000]		PASS:	0	0	0	0	1111	1111
[27345000]		PASS:	0	0	0	0	1111	1111
[27355000]		PASS:	0	0	0	0	1111	1111
[27365000]		PASS:	0	0	0	0	1111	1111
[27375000]		PASS:	0	0	0	0	1111	1111
[27385000]		PASS:	0	0	0	0	1111	1111
[27395000]		PASS:	0	0	0	0	1111	1111
[27405000]		PASS:	0	0	0	0	1111	1111
[27415000]		PASS:	0	0	0	0	1111	1111
[27425000]		PASS:	0	0	0	0	1111	1111
[27435000]		PASS:	0	0	0	0	1111	1111
[27445000]		PASS:	0	0	0	0	1111	1111
[27455000]		PASS:	0	0	0	0	1111	1111
[27465000]		PASS:	0	0	0	0	1111	1111
[27475000]		PASS:	0	0	0	0	1111	1111
[27485000]		PASS:	0	0	0	0	1111	1111
[27495000]		PASS:	0	0	0	0	1111	1111
[27505000]		PASS:	0	0	0	0	1111	1111
[27515000]		PASS:	0	0	0	0	1111	1111
[27525000]		PASS:	0	0	0	0	1111	1111
[27535000]		PASS:	0	0	0	0	1111	1111
[27545000]		PASS:	0	0	0	0	1111	1111
[27555000]		PASS:	0	0	0	0	1111	1111
[27565000]		PASS:	0	0	0	0	1111	1111
[27575000]		PASS:	0	0	0	0	1111	1111
[27585000]		PASS:	0	0	0	0	1111	1111
[27595000]		PASS:	0	0	0	0	1111	1111
[27605000]		PASS:	0	0	0	0	1111	1111
[27615000]		PASS:	0	0	0	0	1111	1111
[27625000]		PASS:	0	0	0	0	1111	1111
[27635000]		PASS:	0	0	0	0	1111	1111
[27645000]		PASS:	0	0	0	0	1111	1111
[27655000]		PASS:	0	0	0	0	1111	1111
[27665000]		PASS:	0	0	0	0	1111	1111
[27675000]		PASS:	0	0	0	0	1111	1111
[27685000]		PASS:	0	0	0	0	1111	1111
[27695000]		PASS:	1	1	0	0	1111	1111
[27705000]		PASS:	0	0	0	0	1111	1111
[27715000]		PASS:	0	0	0	0	1111	1111
[27725000]		PASS:	0	0	0	0	1111	1111
[27735000]		PASS:	0	0	0	0	1111	1111
[27745000]		PASS:	0	0	0	0	1111	1111
[27755000]		PASS:	0	0	0	0	1111	1111
[27765000]		PASS:	0	0	0	0	1111	1111
[27775000]		PASS:	0	0	0	0	1111	1111
[27785000]		PASS:	0	0	0	0	1111	1111
[27795000]		PASS:	0	0	0	0	1111	1111
[27805000]		PASS:	0	0	0	0	1111	1111
[27815000]		PASS:	0	0	0	0	1111	1111
[27825000]		PASS:	0	0	0	0	1111	1111
[27835000]		PASS:	0	0	0	0	1111	1111
[27845000]		PASS:	0	0	0	0	1111	1111
[27855000]		PASS:	0	0	0	0	1111	1111
[27865000]		PASS:	0	0	0	0	1111	1111
[27875000]		PASS:	0	0	0	0	1111	1111
